CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_Book,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
717427983,50,F,3,"High School",Single,"Less than $40K",39,11176,2422,2682,64,0.217
708849858,44,M,3,Doctorate,Single,"$120K +",35,14028,1435,3683,73,0.102
793461933,37,M,3,"High School",Single,"$80K - $120K",31,5699,1006,2835,57,0.177
710664558,40,F,3,"High School",Married,"Less than $40K",31,4736,945,3927,73,0.2
718216008,48,M,3,Graduate,Married,"$60K - $80K",38,16920,2157,3275,60,0.127
823621083,46,M,3,Graduate,Married,"$120K +",42,9227,938,3948,74,0.102
710681808,53,M,3,"High School",Single,"$80K - $120K",42,18531,1548,2484,52,0.084
755615208,49,M,3,"High School",Single,"$120K +",42,12630,1822,4084,66,0.144
719342808,48,M,3,Graduate,Single,"$80K - $120K",30,4180,688,3750,76,0.165
719528958,57,F,3,College,Single,"$40K - $60K",36,8184,1508,4134,71,0.184
778952058,46,M,3,College,Married,"$80K - $120K",32,20860,1496,3435,56,0.072
778908783,52,M,3,College,Married,"$80K - $120K",33,27751,1018,1427,25,0.037
714670533,47,M,3,Unknown,Single,"$80K - $120K",37,24580,2517,3069,62,0.102
715690908,46,F,3,Graduate,Single,"Less than $40K",39,12222,1260,3418,78,0.103
803415183,44,M,3,Unknown,Single,"$80K - $120K",38,34516,657,4614,76,0.019
708714108,42,F,3,"High School",Single,"Less than $40K",31,13441,2517,1894,49,0.187
816772908,38,M,3,"High School",Single,"$60K - $80K",33,34516,1793,4533,78,0.052
809358708,38,M,3,Unknown,Single,"$80K - $120K",33,34516,2135,3514,63,0.062
717804783,40,F,3,Graduate,Single,"Less than $40K",27,6587,824,4160,70,0.125
779645658,49,M,3,Graduate,Single,"$60K - $80K",32,7154,1472,3607,59,0.206
720635883,34,M,3,Unknown,Unknown,"$80K - $120K",24,8628,1500,2902,60,0.174
804437658,42,F,3,Doctorate,Married,"Less than $40K",36,9778,2154,3413,66,0.22
825785508,49,M,3,"High School",Single,"$120K +",45,14699,1049,4890,64,0.071
716934333,50,M,3,Uneducated,Single,"$80K - $120K",40,13306,2458,3556,68,0.185
716353083,39,M,3,Graduate,Single,"$60K - $80K",29,6733,1028,4444,72,0.153
712423233,44,M,3,"High School",Divorced,"$60K - $80K",36,22919,1368,3752,71,0.06
713461533,54,M,3,Graduate,Single,"$80K - $120K",38,29200,1310,3042,73,0.045
720348933,44,M,3,Graduate,Single,"$60K - $80K",31,12871,758,3060,60,0.059
779198133,45,F,3,"High School",Divorced,"Less than $40K",33,9977,2088,3530,61,0.209
715412583,51,M,3,Post-Graduate,Married,"$40K - $60K",36,7925,1445,3815,65,0.182
711455133,55,M,3,College,Single,"$120K +",36,12948,1839,2481,42,0.142
712665633,43,F,3,Graduate,Married,"Less than $40K",30,12952,1864,3472,51,0.144
714566958,44,M,3,"High School",Married,"$80K - $120K",36,20882,1420,2291,40,0.068
754599558,40,F,3,College,Single,"Less than $40K",33,7207,2002,3825,70,0.278
717538683,43,M,3,Graduate,Married,"$120K +",36,22906,1132,3204,64,0.049
792995808,57,F,3,Post-Graduate,Single,"$40K - $60K",51,7226,1689,3474,67,0.234
718503108,40,M,3,Unknown,Married,"$120K +",26,14046,1994,3792,77,0.142
797743233,45,M,3,Uneducated,Unknown,"$60K - $80K",39,5996,865,4542,77,0.144
803026008,48,M,3,Unknown,Married,"$80K - $120K",42,6805,1448,3463,65,0.213
771453033,47,M,3,"High School",Married,"$60K - $80K",35,17343,1280,3170,57,0.074
717203958,51,M,3,Graduate,Married,"$40K - $60K",36,11512,988,1842,32,0.086
710695083,44,M,3,College,Single,"$60K - $80K",32,28397,1421,1635,31,0.05
795991758,47,F,3,Unknown,Married,"$40K - $60K",41,7553,660,4079,67,0.087
810321933,35,M,3,"High School",Unknown,"$80K - $120K",30,11229,1054,1898,36,0.094
716235783,45,M,3,College,Married,"$40K - $60K",39,7109,866,4047,75,0.122
712052058,57,M,3,Graduate,Single,"$40K - $60K",48,9426,1574,4212,75,0.167
709513458,49,M,3,"High School",Unknown,"$60K - $80K",36,9551,1833,3213,52,0.192
827695683,40,M,3,Uneducated,Single,"$120K +",36,34516,1329,3906,77,0.039
713516433,36,F,3,College,Single,"Less than $40K",36,5383,737,2934,80,0.137
715140933,45,F,3,Graduate,Single,"$40K - $60K",39,21425,1459,3704,60,0.068
712642533,38,M,3,Unknown,Unknown,"$80K - $120K",26,32866,2098,3788,76,0.064
720026058,49,M,3,Graduate,Married,"$80K - $120K",36,21378,1284,3526,64,0.06
712644483,46,M,3,"High School",Single,"$60K - $80K",39,20229,1217,4270,62,0.06
789111483,46,M,3,Graduate,Unknown,"$80K - $120K",34,16546,1850,4255,75,0.112
826717533,42,M,3,Graduate,Unknown,"$80K - $120K",38,16105,724,4631,76,0.045
827055333,43,M,3,Graduate,Single,"$40K - $60K",39,8513,1042,2015,37,0.122
713919183,50,M,3,Unknown,Married,"$80K - $120K",39,13824,1582,4630,74,0.114
756624183,51,F,3,Graduate,Married,"Less than $40K",44,7742,2024,3507,69,0.261
712980333,33,M,3,Graduate,Divorced,"$60K - $80K",36,24149,1848,2584,66,0.077
711529383,47,F,3,Graduate,Married,"$40K - $60K",41,6602,1224,3163,73,0.185
780056733,36,M,3,Unknown,Single,"$40K - $60K",22,8436,2517,2627,63,0.298
716014983,56,F,3,"High School",Single,"Less than $40K",48,8340,1902,3755,77,0.228
712521783,54,M,3,Graduate,Unknown,"$80K - $120K",47,15108,1288,3713,65,0.085
780045708,42,F,3,Graduate,Single,"$40K - $60K",26,15104,1204,4259,79,0.08
709716258,48,M,3,"High School",Unknown,"$80K - $120K",36,7633,1707,1807,58,0.224
737986083,46,M,3,"High School",Single,"$60K - $80K",39,23642,2049,3139,54,0.087
713343333,42,M,3,Unknown,Married,"$40K - $60K",29,6698,1327,4065,77,0.198
821815458,48,M,3,"High School",Single,"$60K - $80K",44,19272,1519,3398,67,0.079
714744783,48,F,3,Unknown,Married,"Less than $40K",36,6197,1219,3825,67,0.197
778502958,47,M,3,Unknown,Divorced,"$60K - $80K",35,29812,2031,2385,50,0.068
719335233,47,F,3,Uneducated,Married,"Less than $40K",27,14335,938,3610,75,0.065
720119808,42,M,3,"High School",Married,"$80K - $120K",36,24126,948,3342,52,0.039
710521383,50,M,3,Uneducated,Single,"$80K - $120K",38,9810,1838,2247,41,0.187
787491483,41,M,3,Unknown,Divorced,"$80K - $120K",29,30733,1153,3455,80,0.038
715118058,45,M,3,Graduate,Married,"$80K - $120K",36,20274,2100,5274,66,0.104
714332658,42,F,3,Graduate,Single,"Less than $40K",35,5596,1086,3896,65,0.194
718270833,48,F,3,Post-Graduate,Married,"Less than $40K",40,13991,1580,4100,74,0.113
721268133,44,M,3,Post-Graduate,Married,"$40K - $60K",36,11366,2109,3495,70,0.186
717358158,46,M,3,Uneducated,Single,"$60K - $80K",36,5489,1189,3215,64,0.217
794579658,47,M,3,"High School",Married,"$80K - $120K",32,23424,2517,3537,73,0.107
717052158,39,M,3,"High School",Single,"$60K - $80K",32,21718,2386,3492,66,0.11
818311533,53,F,3,Uneducated,Single,"Less than $40K",48,4908,1429,3535,65,0.291
827691858,46,F,3,College,Single,"Less than $40K",42,7616,1251,2006,52,0.164
709289358,46,M,3,Graduate,Single,"$80K - $120K",38,8101,1266,3226,53,0.156
714216033,51,M,3,Doctorate,Married,"$120K +",42,11600,738,3488,80,0.064
769063308,45,M,3,Post-Graduate,Married,"$80K - $120K",39,29003,2323,1676,36,0.08
715136583,51,M,3,"High School",Single,"$40K - $60K",36,5000,942,4077,81,0.188
806641683,44,M,3,Uneducated,Married,"$80K - $120K",39,34516,1461,3416,70,0.042
778375458,52,M,3,Graduate,Married,"$80K - $120K",32,30820,1724,3402,75,0.056
709626858,44,F,3,"High School",Married,"Less than $40K",31,4985,1379,4222,61,0.277
769962933,40,F,3,Graduate,Single,"Less than $40K",34,6728,1192,5244,75,0.177
718366983,40,M,3,Graduate,Married,"$80K - $120K",31,18584,2446,3504,64,0.132
716805408,52,M,3,Doctorate,Married,"$60K - $80K",40,5376,804,4511,74,0.15
712076358,46,M,3,"High School",Single,"$120K +",34,5155,868,3535,57,0.168
711670308,51,F,3,Unknown,Married,"Less than $40K",30,6006,1576,3199,65,0.262
716393958,43,M,3,"High School",Single,"$80K - $120K",34,28262,1483,3855,66,0.052
778340733,44,F,3,College,Married,"$40K - $60K",24,8495,1537,1950,31,0.181
714496083,51,M,3,Unknown,Single,"$60K - $80K",43,6649,1781,1609,28,0.268
765940683,37,M,3,Uneducated,Single,"$80K - $120K",30,11277,1747,2033,56,0.155
714031983,41,F,3,"High School",Single,"Less than $40K",36,11533,1418,4038,63,0.123
778710783,45,M,3,"High School",Divorced,"$80K - $120K",26,18410,974,3778,83,0.053
711043983,44,M,3,"High School",Single,"$80K - $120K",29,34516,1259,3275,67,0.036
720259308,39,M,3,"High School",Single,"$80K - $120K",30,6347,569,3927,82,0.09
789893808,52,M,3,Graduate,Divorced,"$120K +",42,34516,1230,2100,38,0.036
716461683,47,F,3,Uneducated,Married,"Less than $40K",36,11884,1339,4134,72,0.113
713617608,43,M,3,Unknown,Married,"$120K +",33,34516,1844,4217,79,0.053
714622833,47,M,3,Uneducated,Single,"$80K - $120K",36,26058,1664,3489,58,0.064
710881008,42,M,3,"High School",Single,"$80K - $120K",29,6380,1238,4119,66,0.194
808705758,43,M,3,Unknown,Unknown,"$80K - $120K",38,20348,1732,1624,27,0.085
719260608,38,M,3,Uneducated,Single,"$60K - $80K",31,34516,1566,3961,53,0.045
711891933,47,M,3,"High School",Married,"$80K - $120K",40,12945,1582,3369,59,0.122
712283808,50,F,3,"High School",Married,"Less than $40K",40,10062,1149,1964,44,0.114
719165508,48,F,3,Graduate,Married,"$40K - $60K",40,18965,2262,3066,69,0.119
785119833,40,M,3,College,Divorced,"$60K - $80K",34,19666,1180,3391,54,0.06
716546283,39,M,3,Graduate,Married,"$60K - $80K",36,13049,943,3944,72,0.072
714162033,45,F,3,Post-Graduate,Divorced,"Less than $40K",28,5216,1519,3434,49,0.291
718583133,49,F,3,Graduate,Unknown,"Less than $40K",39,4389,981,3598,75,0.224
710182383,44,M,3,Uneducated,Divorced,"$80K - $120K",13,17846,1568,3626,77,0.088
711546333,46,M,3,Uneducated,Married,"Less than $40K",38,7958,1559,4962,72,0.196
715008858,51,F,3,Unknown,Single,"Less than $40K",41,2941,655,4099,66,0.223
771215583,39,M,3,"High School",Single,"$60K - $80K",26,24534,1475,3505,60,0.06
713904708,40,F,3,Graduate,Married,"Less than $40K",36,7582,1942,4926,85,0.256
779299233,52,F,3,Graduate,Single,"Less than $40K",34,13109,1375,3563,73,0.105
718317258,54,F,3,Uneducated,Single,"Less than $40K",47,7477,1960,3618,76,0.262
713455233,48,M,3,Graduate,Married,"$80K - $120K",37,34516,1416,4026,65,0.041
713265858,44,M,3,Graduate,Married,"$120K +",32,34516,1344,4795,92,0.039
794682483,43,F,3,Post-Graduate,Unknown,"Less than $40K",23,4284,1094,3095,64,0.255
721501308,41,M,3,"High School",Single,"Less than $40K",33,7015,918,4410,70,0.131
712822758,52,F,3,Uneducated,Married,"Less than $40K",33,5677,1403,2730,58,0.247
716321583,50,F,3,Unknown,Single,"$40K - $60K",36,12740,1173,3441,55,0.092
716630508,58,M,3,"High School",Married,"$120K +",50,12698,2361,4425,75,0.186
710984133,50,M,3,Uneducated,Single,"$120K +",36,27876,557,4654,88,0.02
721428333,47,F,3,Unknown,Unknown,"Less than $40K",34,8109,541,3609,77,0.067
719910333,43,F,3,Unknown,Unknown,"Less than $40K",36,5853,1190,3595,80,0.203
715000383,55,M,3,Uneducated,Single,"$80K - $120K",46,13598,852,4047,76,0.063
715165758,44,M,3,Post-Graduate,Married,"$120K +",35,27391,587,2862,56,0.021
713586858,40,M,3,Uneducated,Divorced,"$80K - $120K",25,11721,1175,4187,73,0.1
710986758,43,M,3,"High School",Single,"$60K - $80K",30,11550,1505,3891,76,0.13
717483558,42,M,3,"High School",Married,"$120K +",36,19156,1353,3547,61,0.071
708558408,50,M,3,"High School",Single,"$40K - $60K",31,9949,1597,3776,83,0.161
788350908,38,M,3,Graduate,Single,"$40K - $60K",31,5362,1110,3548,69,0.207
713535033,44,M,3,"High School",Married,"$80K - $120K",36,22243,1377,3200,91,0.062
789293358,46,F,3,Graduate,Married,"Less than $40K",35,7578,1794,5328,78,0.237
717281658,52,F,3,Graduate,Divorced,"Less than $40K",41,6060,1687,3953,65,0.278
714781908,43,M,3,Graduate,Single,"$60K - $80K",35,5652,548,3710,70,0.097
715174983,40,M,3,Graduate,Married,"$60K - $80K",36,2223,597,3331,67,0.269
780717483,51,F,3,"High School",Married,"Less than $40K",40,7540,773,4755,58,0.103
710088483,52,M,3,Uneducated,Married,"$80K - $120K",40,21877,1073,3283,56,0.049
716714733,41,M,3,Graduate,Single,"$80K - $120K",30,3460,955,3642,69,0.276
714147858,44,M,3,"High School",Single,"$80K - $120K",35,18358,1044,3920,85,0.057
788760633,53,M,3,Uneducated,Divorced,"$60K - $80K",33,13513,1495,3503,68,0.111
718602708,43,M,3,Graduate,Single,"$80K - $120K",33,16351,1541,3475,82,0.094
789154833,56,M,3,"High School",Single,"$80K - $120K",44,19030,912,4137,72,0.048
713057658,48,F,3,Unknown,Divorced,"Less than $40K",36,3968,935,4128,72,0.236
718191483,45,M,3,Graduate,Divorced,"$60K - $80K",35,5065,1362,3555,75,0.269
709039533,43,F,3,Unknown,Unknown,"Less than $40K",24,5544,1095,3829,55,0.198
719109783,42,M,3,Uneducated,Married,"$40K - $60K",32,13103,1809,4323,72,0.138
713138433,50,M,3,Graduate,Single,"$60K - $80K",42,14782,1020,3206,54,0.069
709227033,53,M,3,Graduate,Single,"$80K - $120K",46,9065,1548,4030,73,0.171
716475183,45,M,3,Graduate,Unknown,"$60K - $80K",35,10290,753,4326,81,0.073
719998233,40,M,3,Unknown,Married,"$120K +",30,34516,964,2922,71,0.028
714121083,40,F,3,Graduate,Married,"$40K - $60K",20,6247,1508,5158,68,0.241
716230158,35,F,3,Graduate,Married,"$40K - $60K",36,7234,2000,4272,83,0.276
794856033,38,M,3,Post-Graduate,Married,"$80K - $120K",32,5242,470,4306,77,0.09
788252358,49,M,3,"High School",Single,"$60K - $80K",40,8190,1716,3529,84,0.21
714537258,48,M,3,Doctorate,Married,"$60K - $80K",36,8876,1132,3779,78,0.128
708588408,53,M,3,Uneducated,Single,"$60K - $80K",36,6836,1607,4421,74,0.235
713593683,43,F,3,Graduate,Married,"$40K - $60K",28,11155,1583,3504,60,0.142
709339758,43,M,3,Unknown,Single,"$120K +",30,11926,1766,3778,84,0.148
709774608,51,M,3,Unknown,Married,"$60K - $80K",36,5993,1582,3464,64,0.264
710353233,48,M,3,College,Divorced,"$60K - $80K",39,13233,1106,4288,47,0.084
708848208,52,M,3,Uneducated,Single,"$80K - $120K",40,34516,1757,4223,81,0.051
714502458,49,M,3,Unknown,Married,"$60K - $80K",36,17811,643,3748,79,0.036
709335558,49,M,3,Uneducated,Married,"$120K +",37,7753,1643,3367,65,0.212
719378658,57,M,3,Graduate,Divorced,"$80K - $120K",36,34516,1384,4745,69,0.04
715540233,43,M,3,Graduate,Single,"$60K - $80K",34,20755,2276,4615,79,0.11
708403308,37,M,3,Unknown,Single,"$40K - $60K",24,15133,1663,4392,68,0.11
773155533,49,F,3,Unknown,Single,"Less than $40K",42,3261,814,4739,89,0.25
772525308,43,M,3,College,Single,"$40K - $60K",33,10533,1689,3651,69,0.16
715670058,50,M,3,Graduate,Married,"$120K +",38,34516,1662,3806,76,0.048
719745558,52,M,3,Graduate,Single,"$60K - $80K",36,9137,1729,4626,77,0.189
708923658,41,F,3,Unknown,Unknown,"Less than $40K",28,7234,1420,4466,92,0.196
712089108,49,M,3,Uneducated,Divorced,"$80K - $120K",37,28390,1141,4631,76,0.04
719583558,49,F,3,Uneducated,Married,"$40K - $60K",40,8900,1700,4710,70,0.191
713240133,42,F,3,"High School",Married,"Less than $40K",36,9351,1482,5099,60,0.158
709127808,48,M,3,Post-Graduate,Divorced,"$60K - $80K",35,6243,1331,3502,57,0.213
789625383,48,M,3,Uneducated,Married,"$80K - $120K",42,9727,1626,3543,62,0.167
716077458,46,M,3,Uneducated,Married,"$40K - $60K",36,4707,1121,3188,71,0.238
719343633,48,M,3,"High School",Unknown,"Less than $40K",38,8892,889,4900,89,0.1
715976433,42,M,3,"High School",Unknown,"Less than $40K",31,7802,1885,4212,75,0.242
708271833,42,M,3,Graduate,Single,"$40K - $60K",36,15069,1843,3464,67,0.122
708773583,52,F,3,Graduate,Unknown,"$40K - $60K",45,10859,1710,3987,64,0.157
711110733,45,M,3,"High School",Married,"$40K - $60K",33,16928,1519,3355,66,0.09
780602733,42,M,3,Uneducated,Single,"$60K - $80K",30,8302,1294,3221,66,0.156
772825308,40,M,3,Graduate,Divorced,"$80K - $120K",31,27374,1509,4231,60,0.055
712271958,37,M,3,Uneducated,Unknown,"$80K - $120K",36,9782,1793,3672,75,0.183
715627833,48,M,3,"High School",Married,"$60K - $80K",37,34516,1948,4539,75,0.056
714485508,45,M,3,Doctorate,Single,"$80K - $120K",36,9086,1254,3906,81,0.138
788142483,46,M,3,College,Single,"$80K - $120K",38,34516,1278,4699,73,0.037
780378633,43,M,3,College,Unknown,"$60K - $80K",33,9382,1455,3412,71,0.155
710644158,45,M,3,Graduate,Unknown,"$80K - $120K",28,31743,1332,4293,73,0.042
815308683,46,M,3,College,Married,"$80K - $120K",41,18927,887,3101,54,0.047
712332183,42,M,3,College,Single,"$80K - $120K",36,29535,895,3934,74,0.03
716860233,51,F,3,Uneducated,Married,"Less than $40K",39,8148,701,4124,87,0.086
771790083,43,F,3,Unknown,Married,"Less than $40K",32,10466,2080,4116,64,0.199
808756458,47,M,3,Graduate,Married,"$80K - $120K",42,13189,1205,3821,83,0.091
711421233,51,M,3,"High School",Single,"$60K - $80K",43,7119,1513,4969,84,0.213
719960133,42,M,3,College,Single,"$80K - $120K",26,34516,904,3910,68,0.026
716758908,46,M,3,Uneducated,Single,"$120K +",27,34516,2213,4492,71,0.064
788275083,46,M,3,College,Married,"$60K - $80K",38,15483,1719,4678,80,0.111
718286658,42,M,3,Graduate,Single,"$60K - $80K",22,25293,1140,4059,80,0.045
779363283,48,M,3,Post-Graduate,Single,"$60K - $80K",34,12391,784,4376,86,0.063
719059083,45,F,3,"High School",Unknown,"Less than $40K",33,6225,1596,4129,71,0.256
719344608,46,F,3,Graduate,Single,"Less than $40K",27,3901,1001,4313,72,0.257
822948708,42,F,3,Uneducated,Divorced,"Less than $40K",38,3131,849,3108,62,0.271
708290208,43,F,3,"High School",Married,"Less than $40K",31,13608,1190,3118,76,0.087
714721608,38,M,3,Graduate,Single,"$120K +",29,9703,941,4190,81,0.097
794967408,53,M,3,Post-Graduate,Married,"$80K - $120K",47,9106,975,3863,74,0.107
758787333,52,M,3,Uneducated,Unknown,"$120K +",45,18096,2404,3880,68,0.133
717800358,48,M,3,"High School",Single,"$80K - $120K",36,10111,868,4791,68,0.086
718982058,37,M,3,Graduate,Divorced,"$40K - $60K",36,5987,1405,4011,72,0.235
789209283,48,F,3,"High School",Single,"Less than $40K",37,4361,806,4518,84,0.185
780383358,48,M,3,Graduate,Married,"$60K - $80K",38,5649,748,4683,72,0.132
718522308,41,F,3,Post-Graduate,Unknown,"$40K - $60K",29,14345,960,4045,72,0.067
827948133,47,F,3,Graduate,Single,"Less than $40K",43,5062,1423,4535,68,0.281
715691808,41,F,3,Uneducated,Divorced,"Less than $40K",30,7764,621,3955,72,0.08
789580908,44,F,3,"High School",Single,"Less than $40K",37,8512,1471,4056,81,0.173
810868758,39,M,3,Uneducated,Married,"$40K - $60K",34,12078,1687,2384,52,0.14
808732458,48,M,3,Unknown,Married,"$120K +",43,6626,1558,2838,49,0.235
718396533,47,M,3,College,Single,"$80K - $120K",38,8185,1556,4527,83,0.19
720585183,50,M,3,"High School",Married,"$60K - $80K",35,14854,2136,3659,68,0.144
710854008,48,M,3,Unknown,Unknown,"$40K - $60K",37,6541,1119,3902,63,0.171
714435408,57,M,3,"High School",Single,"$80K - $120K",38,12663,1028,3297,54,0.081
822902508,41,F,3,College,Single,"$40K - $60K",37,8376,1219,4015,77,0.146
715502808,42,M,3,"High School",Married,"$80K - $120K",36,25944,1987,4442,76,0.077
708534033,45,F,3,Graduate,Single,"$40K - $60K",36,6274,883,4726,82,0.141
714207483,47,M,3,Graduate,Married,"$80K - $120K",41,11997,1424,4125,80,0.119
714407058,40,M,3,Uneducated,Divorced,"$80K - $120K",29,30997,2330,3821,81,0.075
713320008,48,M,3,Graduate,Single,"$80K - $120K",37,3034,468,4172,66,0.154
718984533,37,M,3,Graduate,Single,"$80K - $120K",29,7199,1274,4552,100,0.177
714103908,54,F,3,Doctorate,Single,"Less than $40K",36,2778,743,4515,74,0.267
713014533,54,F,3,Unknown,Single,"$40K - $60K",43,5632,1596,3557,64,0.283
780100533,46,M,3,Graduate,Married,"$80K - $120K",31,26303,2376,3586,67,0.09
710120358,40,M,3,Unknown,Married,"$60K - $80K",27,9026,2312,2229,37,0.256
721473783,35,F,3,Graduate,Married,"Less than $40K",21,2272,604,4614,75,0.266
712681608,54,F,3,Uneducated,Single,"Less than $40K",36,4542,1355,4011,70,0.298
795573333,41,M,3,"High School",Married,"$80K - $120K",35,8376,1165,4142,67,0.139
721366308,50,M,3,Unknown,Single,"$40K - $60K",39,13509,2060,3702,64,0.152
708334158,46,F,3,Graduate,Divorced,"Less than $40K",34,9863,686,3068,58,0.07
716614683,49,M,3,College,Single,"$60K - $80K",36,34516,1255,3847,73,0.036
711832533,42,M,3,"High School",Single,"$80K - $120K",32,34516,1396,3748,62,0.04
717410508,43,M,3,Unknown,Married,"$60K - $80K",30,25856,1281,3303,70,0.05
709407933,51,M,3,"High School",Single,"$80K - $120K",38,34516,1802,4544,80,0.052
778377183,49,M,3,Graduate,Single,"$120K +",29,18284,1144,4846,92,0.063
715537383,46,M,3,College,Single,"$120K +",30,27378,1893,3934,78,0.069
789325008,49,M,3,College,Single,"Less than $40K",38,7862,1991,3645,82,0.253
788874333,55,M,3,Post-Graduate,Unknown,"$120K +",40,15631,1305,4313,67,0.083
716483358,44,M,3,Graduate,Single,"$40K - $60K",29,6125,1329,5481,68,0.217
789053883,43,M,3,Post-Graduate,Single,"$60K - $80K",31,11186,2231,3692,84,0.199
713339283,54,M,3,Unknown,Married,"$60K - $80K",39,6348,798,4135,71,0.126
771566208,48,M,3,College,Married,"Less than $40K",36,8795,1318,4681,74,0.15
815812683,47,M,3,Unknown,Single,"$120K +",42,8856,1433,5072,77,0.162
712237458,47,M,3,Unknown,Married,"$120K +",28,11629,802,3752,78,0.069
714516033,53,M,3,"High School",Married,"$120K +",44,9025,1005,4412,87,0.111
713105508,46,M,3,"High School",Single,"$60K - $80K",29,34516,2040,3754,53,0.059
718202658,47,M,3,Graduate,Unknown,"$120K +",36,9397,795,5265,98,0.085
711148308,52,M,3,Graduate,Single,"$60K - $80K",46,9357,1285,4173,77,0.137
